stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id
"18469","Collins St/William St #4","-37.81781889","144.95917335","https://transport.vic.gov.au/stop/3107/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18479","Wharton St/Whitehorse Rd #50","-37.81410622","145.09137590","https://transport.vic.gov.au/stop/2420/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18481","Dorcas St/Eastern Rd #22","-37.83222966","144.96495735","https://transport.vic.gov.au/stop/2271/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18482","Moray St/Park St #23","-37.83447246","144.96385036","https://transport.vic.gov.au/stop/2272/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18483","Clarendon St/Park St #24","-37.83520347","144.96130775","https://transport.vic.gov.au/stop/2273/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18484","Cecil St/Park St #25","-37.83594598","144.95891248","https://transport.vic.gov.au/stop/2274/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18485","Maribyrnong Park/Maribyrnong Rd #41","-37.77029680","144.90257069","https://transport.vic.gov.au/stop/2383/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18486","Clyde St/Raleigh Rd #42","-37.76982919","144.89908732","https://transport.vic.gov.au/stop/2382/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18487","Van Ness Ave/Raleigh Rd #43","-37.76950591","144.89612211","https://transport.vic.gov.au/stop/2381/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18488","Warrs Rd/Raleigh Rd #44","-37.76905702","144.89218420","https://transport.vic.gov.au/stop/2380/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18489","Maribyrnong Community Centre/Raleigh Rd #45","-37.76873947","144.88954811","https://transport.vic.gov.au/stop/2378/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18490","Rosamond Rd/Raleigh Rd #46","-37.76900299","144.88715661","https://transport.vic.gov.au/stop/2377/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18491","Wests Rd/Raleigh Rd #48","-37.76938048","144.88208268","https://transport.vic.gov.au/stop/2376/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18492","Highpoint Shopping Centre/Wests Rd #49","-37.77328585","144.88226641","https://transport.vic.gov.au/stop/2374/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18493","Williamson Rd/Wests Rd #50","-37.77493006","144.88199242","https://transport.vic.gov.au/stop/2373/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18494","Williamson Rd/Rosamond Rd #51","-37.77629334","144.88564340","https://transport.vic.gov.au/stop/2371/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18495","River St/Rosamond Rd #52","-37.77850236","144.88520578","https://transport.vic.gov.au/stop/2542/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18496","Maribyrnong College/River St #53","-37.77954548","144.88809403","https://transport.vic.gov.au/stop/2369/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18497","Gordon St/River St #54","-37.77991725","144.89123988","https://transport.vic.gov.au/stop/2368/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18498","Lyric St/Gordon St #55","-37.78211804","144.89134764","https://transport.vic.gov.au/stop/2366/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18499","Edgewater Square/Gordon St #56","-37.78444356","144.89087277","https://transport.vic.gov.au/stop/2364/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18500","Titch St/Gordon St #57","-37.78879981","144.89006758","https://transport.vic.gov.au/stop/2363/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18501","Ballarat Rd/Gordon St #58","-37.79055091","144.88972252","https://transport.vic.gov.au/stop/2361/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18505","Droop St/Ballarat Rd #59","-37.79231292","144.89351070","https://transport.vic.gov.au/stop/2360/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18506","Tiernan St/Droop St #60","-37.79461924","144.89548933","https://transport.vic.gov.au/stop/2359/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18507","Geelong Rd/Droop St #61","-37.79613795","144.89676359","https://transport.vic.gov.au/stop/2358/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18508","Nicholson St/Droop St #62","-37.79927622","144.89941162","https://transport.vic.gov.au/stop/2357/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18509","Leeds St/Hopkins St #63","-37.79985278","144.90091715","https://transport.vic.gov.au/stop/2355/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18511","Chaucer St/Ascot Vale Rd #33","-37.77005340","144.92444269","https://transport.vic.gov.au/stop/2395/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18512","Maribyrnong Rd/Ascot Vale Rd #34","-37.77245216","144.92402367","https://transport.vic.gov.au/stop/2394/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18513","Moore St/Maribyrnong Rd #35","-37.77233988","144.92123398","https://transport.vic.gov.au/stop/2392/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18515","Union Rd/Maribyrnong Rd #37","-37.77181150","144.91632162","https://transport.vic.gov.au/stop/2390/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18516","Ferguson St/Maribyrnong Rd #38","-37.77141495","144.91275662","https://transport.vic.gov.au/stop/2389/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18517","Bowen St/Maribyrnong Rd #39","-37.77102710","144.90918005","https://transport.vic.gov.au/stop/2387/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18518","Epsom Rd/Maribyrnong Rd #40","-37.77063134","144.90567187","https://transport.vic.gov.au/stop/2386/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18519","Maribyrnong Rd/Union Rd #37","-37.77187014","144.91607021","https://transport.vic.gov.au/stop/3125/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18520","St Leonards Rd/Union Rd #36","-37.77370341","144.91578032","https://transport.vic.gov.au/stop/3127/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18521","Munro St/Union Rd #35","-37.77610272","144.91539503","https://transport.vic.gov.au/stop/3128/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18522","Burrowes St/Union Rd #34","-37.77862713","144.91494943","https://transport.vic.gov.au/stop/3130/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18524","Sandown Rd/Epsom Rd #32","-37.78266790","144.91667531","https://transport.vic.gov.au/stop/3133/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18525","Racing Victoria/Epsom Rd #31","-37.78442519","144.91820428","https://transport.vic.gov.au/stop/3135/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18526","Flemington Racecourse/Epsom Rd #30","-37.78591304","144.91978630","https://transport.vic.gov.au/stop/3138/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18527","Flemington Racecourse/Racecourse Rd #29","-37.78744612","144.92188946","https://transport.vic.gov.au/stop/3139/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18528","Smithfield Rd/Racecourse Rd #28","-37.78774134","144.92534456","https://transport.vic.gov.au/stop/3141/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18529","Newmarket Plaza/Racecourse Rd #26","-37.78807431","144.92838985","https://transport.vic.gov.au/stop/3143/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18530","Wellington St/Racecourse Rd #25","-37.78835402","144.93046008","https://transport.vic.gov.au/stop/3144/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18531","Collett St/Racecourse Rd #24","-37.78850691","144.93352180","https://transport.vic.gov.au/stop/3146/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18532","Stubbs St/Racecourse Rd #23","-37.78874852","144.93547957","https://transport.vic.gov.au/stop/3147/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18533","Boundary Rd/Racecourse Rd #22","-37.78920870","144.94014526","https://transport.vic.gov.au/stop/3148/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18536","Abbotsford St Interchange/Abbotsford St #19","-37.79372898","144.94716282","https://transport.vic.gov.au/stop/3149/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18539","Haines St/Abbotsford St #16","-37.79796781","144.94631863","https://transport.vic.gov.au/stop/3155/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18540","Arden St/Abbotsford St #15","-37.80067191","144.94583486","https://transport.vic.gov.au/stop/3156/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18541","Abbotsford St/Queensberry St #14","-37.80266294","144.94580241","https://transport.vic.gov.au/stop/3158/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18544","Elliott Ave/Royal Park #24","-37.78787806","144.94961855","https://transport.vic.gov.au/stop/2556/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18545","State Netball Hockey Centre/Royal Park #25","-37.78438300","144.94867050","https://transport.vic.gov.au/stop/3097/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18546","Melbourne Zoo/Royal Park #26","-37.78237502","144.94928239","https://transport.vic.gov.au/stop/2697/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18547","Royal Park Station/Royal Park #27","-37.78087160","144.95092491","https://transport.vic.gov.au/stop/2146/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18548","Park St/Royal Park #28","-37.77691749","144.94948999","https://transport.vic.gov.au/stop/2170/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18550","Union Square Shopping Centre/Grantham St #30","-37.77244466","144.94931840","https://transport.vic.gov.au/stop/3093/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18551","Dawson St/Grantham St #31","-37.77029819","144.94974099","https://transport.vic.gov.au/stop/3091/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18553","Daly St/Dawson St #33","-37.76959274","144.94442475","https://transport.vic.gov.au/stop/3089/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18554","Smith St/Melville Rd #34","-37.76761396","144.94309457","https://transport.vic.gov.au/stop/3088/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18555","Victoria St/Melville Rd #35","-37.76491164","144.94368028","https://transport.vic.gov.au/stop/3087/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18556","Hope St/Melville Rd #36","-37.76216229","144.94415373","https://transport.vic.gov.au/stop/3086/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18557","Albion St/Melville Rd #37","-37.75873956","144.94477064","https://transport.vic.gov.au/stop/3085/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18560","Moreland Rd/Melville Rd #40","-37.75342901","144.94565536","https://transport.vic.gov.au/stop/3081/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18563","Princes Tce/Melville Rd #43","-37.74412232","144.94476652","https://transport.vic.gov.au/stop/3077/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18564","Brearley Pde/Melville Rd #44","-37.74196587","144.94513257","https://transport.vic.gov.au/stop/3076/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18566","Balwyn Rd/Doncaster Rd #51","-37.79464808","145.08463121","https://transport.vic.gov.au/stop/2830/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18567","Dight Ave/Doncaster Rd #50","-37.79437164","145.08093609","https://transport.vic.gov.au/stop/2831/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18568","Buchanan Ave/Doncaster Rd #49","-37.79394072","145.07772198","https://transport.vic.gov.au/stop/2833/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18569","Osburn Ave/Doncaster Rd #48","-37.79341156","145.07456724","https://transport.vic.gov.au/stop/2835/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18570","North Balwyn Shopping Centre/Doncaster Rd #47","-37.79272684","145.07072386","https://transport.vic.gov.au/stop/2837/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18571","Wattle Ave/Doncaster Rd #46","-37.79300579","145.06740053","https://transport.vic.gov.au/stop/2839/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18573","Ferrars St/Park St #26","-37.83663243","144.95640508","https://transport.vic.gov.au/stop/2275/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18574","Kew High School/High St #43","-37.79469970","145.06134872","https://transport.vic.gov.au/stop/2843/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18575","Woodlands Ave/High St #42","-37.79632435","145.05767205","https://transport.vic.gov.au/stop/2844/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18576","Station St/High St #41","-37.79796577","145.05392663","https://transport.vic.gov.au/stop/2846/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18577","Harp Village/High St #40","-37.79872113","145.05219186","https://transport.vic.gov.au/stop/2847/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18578","Harp Rd/High St #39","-37.79956353","145.05027305","https://transport.vic.gov.au/stop/2848/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18579","Victoria Park/High St #38","-37.80131597","145.04617229","https://transport.vic.gov.au/stop/2987/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18580","Kew Cemetery/High St #37","-37.80258226","145.04265207","https://transport.vic.gov.au/stop/2259/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18581","Gladstone St/High St #36","-37.80353871","145.04001449","https://transport.vic.gov.au/stop/2852/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18582","Charles St/High St #35","-37.80501248","145.03597744","https://transport.vic.gov.au/stop/2854/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18583","Union St/High St #34","-37.80564013","145.03416620","https://transport.vic.gov.au/stop/2856/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18584","Kew Shopping Centre/High St #33","-37.80667385","145.03131054","https://transport.vic.gov.au/stop/2445/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18588","Brook St/Church St #25","-37.81575588","145.02098178","https://transport.vic.gov.au/stop/2879/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18589","Hill St/Church St #24","-37.81797135","145.01875282","https://transport.vic.gov.au/stop/2880/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18591","Victoria St/Church St #65","-37.81091460","145.00059662","https://transport.vic.gov.au/stop/2315/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18592","Elizabeth St/Church St #64","-37.81259249","145.00016514","https://transport.vic.gov.au/stop/2317/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18593","Tweedie Pl/Church St #63","-37.81431791","144.99988003","https://transport.vic.gov.au/stop/2319/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18594","Highett St/Church St #62","-37.81596188","144.99957438","https://transport.vic.gov.au/stop/2320/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18595","Bridge Rd/Church St #61","-37.81872910","144.99907934","https://transport.vic.gov.au/stop/2321/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18596","Abinger St/Church St #60","-37.82030159","144.99880967","https://transport.vic.gov.au/stop/2322/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18597","St Ignatius Church/Church St #59","-37.82183804","144.99854095","https://transport.vic.gov.au/stop/2323/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18598","Gipps St/Church St #58","-37.82405752","144.99816288","https://transport.vic.gov.au/stop/2324/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18599","Swan St/Church St #57","-37.82587282","144.99786388","https://transport.vic.gov.au/stop/2325/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18601","Adelaide St/Church St #55","-37.82897177","144.99726883","https://transport.vic.gov.au/stop/2327/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18602","Cotter St/Church St #54","-37.83050017","144.99705707","https://transport.vic.gov.au/stop/2329/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18603","Howard St/Church St #53","-37.83279190","144.99668831","https://transport.vic.gov.au/stop/2330/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18605","Malcolm St/Chapel St #51","-37.83696197","144.99601871","https://transport.vic.gov.au/stop/2332/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18606","Toorak Rd/Chapel St #50","-37.83964770","144.99550284","https://transport.vic.gov.au/stop/2333/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18607","Arthur St/Chapel St #49","-37.84201972","144.99508634","https://transport.vic.gov.au/stop/2334/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18608","Cliff St/Chapel St #48","-37.84383268","144.99465086","https://transport.vic.gov.au/stop/2337/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18609","Commercial Rd/Chapel St #47","-37.84697624","144.99403157","https://transport.vic.gov.au/stop/2339/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18610","Chatham St/Chapel St #46","-37.84910601","144.99367836","https://transport.vic.gov.au/stop/2340/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18611","High St/Chapel St #45","-37.85195599","144.99328287","https://transport.vic.gov.au/stop/2342/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18612","Duke St/Chapel St #44","-37.85410202","144.99282688","https://transport.vic.gov.au/stop/2455/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18613","Windsor Railway Station/Chapel St #43","-37.85624040","144.99245063","https://transport.vic.gov.au/stop/2456/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18614","Dandenong Rd/Chapel St #42","-37.85792055","144.99215499","https://transport.vic.gov.au/stop/2459/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18615","St Michaels Grammar School/Chapel St #41","-37.85952884","144.99187264","https://transport.vic.gov.au/stop/2347/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18616","Alma Rd/Chapel St #40","-37.86157733","144.99151014","https://transport.vic.gov.au/stop/2348/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18617","Argyle St/Chapel St #39","-37.86339220","144.99118805","https://transport.vic.gov.au/stop/2349/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18618","Inkerman St/Chapel St #38","-37.86544011","144.99079142","https://transport.vic.gov.au/stop/2350/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18619","Chapel St/Carlisle St #37","-37.86824957","144.99013534","https://transport.vic.gov.au/stop/2737/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18620","St Kilda Town Hall/Carlisle St #36","-37.86808962","144.98868461","https://transport.vic.gov.au/stop/2310/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18621","Carlisle St/Chapel St #37","-37.86847651","144.99023149","https://transport.vic.gov.au/stop/2122/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18622","Brighton Rd/Chapel St #36","-37.87115338","144.98972675","https://transport.vic.gov.au/stop/2434/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18623","St Kilda Rd/Carlisle St #35","-37.86782810","144.98656595","https://transport.vic.gov.au/stop/3345/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18624","Greeves St/Carlisle St #34","-37.86747788","144.98400639","https://transport.vic.gov.au/stop/2740/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18625","Barkly St/Carlisle St #33","-37.86706733","144.98108473","https://transport.vic.gov.au/stop/2739/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18632","Balaclava Station/Carlisle St #38","-37.86880615","144.99423540","https://transport.vic.gov.au/stop/2736/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","1","Level 0"
"18633","Orange Gr/Carlisle St #39","-37.86907024","144.99651320","https://transport.vic.gov.au/stop/2735/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18634","Hotham St/Carlisle St #40","-37.86943287","144.99928854","https://transport.vic.gov.au/stop/2734/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18635","Empress Rd/Balaclava Rd #41","-37.86970606","145.00157749","https://transport.vic.gov.au/stop/2733/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18636","Sidwell Ave/Balaclava Rd #42","-37.87016601","145.00531655","https://transport.vic.gov.au/stop/2732/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18637","Orrong Rd/Balaclava Rd #43","-37.87055279","145.00846648","https://transport.vic.gov.au/stop/2731/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18638","Ontario St/Balaclava Rd #44","-37.87106925","145.01236326","https://transport.vic.gov.au/stop/2730/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18639","Kent Gr/Balaclava Rd #45","-37.87134353","145.01473187","https://transport.vic.gov.au/stop/2773/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18640","Kooyong Rd/Balaclava Rd #46","-37.87172566","145.01762056","https://transport.vic.gov.au/stop/2728/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18641","Elmhurst Rd/Balaclava Rd #47","-37.87214468","145.02109944","https://transport.vic.gov.au/stop/2247/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
"18645","Hawthorn Rd/Balaclava Rd #51","-37.87257012","145.02443041","https://transport.vic.gov.au/stop/2308/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0"
