route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2180","2-GWY-vpt-1.3.R","Flinders Street","1","796","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2181","2-GWY-vpt-1.6.H","Glen Waverley","0","5973","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2182","2-GWY-vpt-1.3.R","Flinders Street","1","5866","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2184","2-GWY-vpt-1.3.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2601","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5922","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2603","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5946","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2605","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5932","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2607","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5953","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2609","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5943","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2611","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5949","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2613","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","5872","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2615","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5945","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2617","2-GWY-vpt-1.10.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2619","2-GWY-vpt-1.10.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2621","2-GWY-vpt-1.24.H","Glen Waverley via City Loop","0","6126","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2623","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","5874","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2625","2-GWY-vpt-1.25.H","Glen Waverley via City Loop","0","5958","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2627","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2629","2-GWY-vpt-1.26.H","Glen Waverley via City Loop","0","5878","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2631","2-GWY-vpt-1.27.H","Glen Waverley via City Loop","0","848","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2633","2-GWY-vpt-1.10.H","Glen Waverley via City Loop","0","6081","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2635","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","6039","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2637","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","855","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2639","2-GWY-vpt-1.24.H","Glen Waverley via City Loop","0","6127","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2641","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","858","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2643","2-GWY-vpt-1.26.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2645","2-GWY-vpt-1.27.H","Glen Waverley via City Loop","0","260","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2647","2-GWY-vpt-1.10.H","Glen Waverley via City Loop","0","6082","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2649","2-GWY-vpt-1.27.H","Glen Waverley via City Loop","0","265","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2651","2-GWY-vpt-1.24.H","Glen Waverley via City Loop","0","6128","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2653","2-GWY-vpt-1.28.H","Glen Waverley via City Loop","0","854","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2655","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5997","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2657","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","5996","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2659","2-GWY-vpt-1.28.H","Glen Waverley via City Loop","0","6132","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2661","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","249","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2663","2-GWY-vpt-1.28.H","Glen Waverley via City Loop","0","5951","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2665","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","778","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2667","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","6048","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2669","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","6044","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2671","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2673","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","6046","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2675","2-GWY-vpt-1.8.H","Glen Waverley via City Loop","0","791","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2677","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","6041","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2679","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","771","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2681","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","6045","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2683","2-GWY-vpt-1.9.H","Glen Waverley via City Loop","0","777","1"
"aus:vic:vic-02-GWY:","T6_2","02-GWY--1-T6-2990","2-GWY-vpt-1.29.R","Flinders Street via City Loop","1","6087","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2000","2-GWY-vpt-6.1.R","Flinders Street","1","5240","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2004","2-GWY-vpt-6.2.R","Flinders Street","1","5269","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2006","2-GWY-vpt-6.3.R","Flinders Street","1","388","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2008","2-GWY-vpt-6.2.R","Flinders Street","1","5268","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2010","2-GWY-vpt-6.4.R","Flinders Street","1","5285","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2012","2-GWY-vpt-6.1.R","Flinders Street","1","391","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2014","2-GWY-vpt-6.4.R","Flinders Street","1","5290","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2016","2-GWY-vpt-6.1.R","Flinders Street","1","393","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2018","2-GWY-vpt-6.4.R","Flinders Street","1","5308","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2020","2-GWY-vpt-6.1.R","Flinders Street","1","392","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2022","2-GWY-vpt-6.4.R","Flinders Street","1","5304","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2024","2-GWY-vpt-6.1.R","Flinders Street","1","398","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2026","2-GWY-vpt-6.4.R","Flinders Street","1","5292","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2028","2-GWY-vpt-6.1.R","Flinders Street","1","5249","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2030","2-GWY-vpt-6.4.R","Flinders Street","1","5291","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2032","2-GWY-vpt-6.1.R","Flinders Street","1","5256","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2034","2-GWY-vpt-6.4.R","Flinders Street","1","5314","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2036","2-GWY-vpt-6.1.R","Flinders Street","1","5254","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2038","2-GWY-vpt-6.4.R","Flinders Street","1","5299","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2040","2-GWY-vpt-6.5.R","Flinders Street","1","5370","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2042","2-GWY-vpt-6.4.R","Flinders Street","1","5316","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2044","2-GWY-vpt-6.1.R","Flinders Street","1","5247","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2046","2-GWY-vpt-6.4.R","Flinders Street","1","5306","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2048","2-GWY-vpt-6.1.R","Flinders Street","1","5257","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2050","2-GWY-vpt-6.4.R","Flinders Street","1","5309","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2052","2-GWY-vpt-6.1.R","Flinders Street","1","5250","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2054","2-GWY-vpt-6.4.R","Flinders Street","1","5298","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2056","2-GWY-vpt-6.1.R","Flinders Street","1","5244","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2058","2-GWY-vpt-6.4.R","Flinders Street","1","5293","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2060","2-GWY-vpt-6.1.R","Flinders Street","1","5253","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2062","2-GWY-vpt-6.6.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2064","2-GWY-vpt-6.5.R","Flinders Street","1","5368","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2066","2-GWY-vpt-6.4.R","Flinders Street","1","5288","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2068","2-GWY-vpt-6.1.R","Flinders Street","1","5241","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2070","2-GWY-vpt-6.5.R","Flinders Street","1","5371","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2072","2-GWY-vpt-6.1.R","Flinders Street","1","5248","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2074","2-GWY-vpt-6.4.R","Flinders Street","1","5307","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2076","2-GWY-vpt-6.1.R","Flinders Street","1","5245","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2078","2-GWY-vpt-6.2.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2080","2-GWY-vpt-6.7.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2082","2-GWY-vpt-6.3.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2084","2-GWY-vpt-6.7.R","Flinders Street","1","400","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2086","2-GWY-vpt-6.2.R","Flinders Street","1","5267","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2088","2-GWY-vpt-6.4.R","Flinders Street","1","405","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2090","2-GWY-vpt-6.4.R","Flinders Street","1","5321","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2092","2-GWY-vpt-6.4.R","Flinders Street","1","407","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2094","2-GWY-vpt-6.4.R","Flinders Street","1","5319","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2096","2-GWY-vpt-6.4.R","Flinders Street","1","402","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2098","2-GWY-vpt-6.4.R","Flinders Street","1","5318","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2100","2-GWY-vpt-6.4.R","Flinders Street","1","401","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2102","2-GWY-vpt-6.7.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2180","2-GWY-vpt-6.3.R","Flinders Street","1","383","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2181","2-GWY-vpt-6.8.H","Glen Waverley","0","5387","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2182","2-GWY-vpt-6.3.R","Flinders Street","1","5275","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2183","2-GWY-vpt-6.8.H","Glen Waverley","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2190","2-GWY-vpt-6.3.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2191","2-GWY-vpt-6.9.H","Glen Waverley","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2192","2-GWY-vpt-6.3.R","Flinders Street","1","5271","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2197","2-GWY-vpt-6.9.H","Glen Waverley","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2199","2-GWY-vpt-6.8.H","Glen Waverley","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2601","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5418","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2603","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5240","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2605","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5269","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2607","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","1402","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2609","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","302","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2611","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5268","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2613","2-GWY-vpt-6.12.H","Glen Waverley via City Loop","0","1403","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2615","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","303","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2617","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5443","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2619","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","311","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2621","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5439","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2623","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","312","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2625","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5444","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2627","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","310","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2629","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5437","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2631","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5477","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2633","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5448","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2635","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5473","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2637","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5431","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2639","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5476","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2641","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5441","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2643","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5420","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2645","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5449","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2647","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5481","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2649","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5453","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2651","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5467","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2653","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5432","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2655","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5466","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2657","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5450","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2659","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5470","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2661","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5438","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2663","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5465","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2665","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5423","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2667","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5419","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2669","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5454","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2671","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5471","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2673","2-GWY-vpt-6.12.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2675","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5472","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2677","2-GWY-vpt-6.11.H","Glen Waverley via City Loop","0","5446","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2679","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5469","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2681","2-GWY-vpt-6.13.H","Glen Waverley via City Loop","0","5482","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2683","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5415","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2685","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","380","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2687","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5410","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2689","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5414","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2691","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5417","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2693","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","373","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2695","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5424","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2697","2-GWY-vpt-6.14.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2699","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","5411","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-2701","2-GWY-vpt-6.10.H","Glen Waverley via City Loop","0","370","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7386","2-GWY-vpt-6.6.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7387","2-GWY-vpt-6.15.H","Glen Waverley","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7388","2-GWY-vpt-6.4.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7389","2-GWY-vpt-6.16.H","Glen Waverley","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7391","2-GWY-vpt-6.16.H","Glen Waverley","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7392","2-GWY-vpt-6.6.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7895","2-GWY-vpt-6.17.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T2","02-GWY--6-T2-7897","2-GWY-vpt-6.17.H","Glen Waverley via City Loop","0","","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2012","2-GWY-vpt-6.4.R","Flinders Street","1","5301","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2016","2-GWY-vpt-6.4.R","Flinders Street","1","5310","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2018","2-GWY-vpt-6.4.R","Flinders Street","1","5296","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2022","2-GWY-vpt-6.4.R","Flinders Street","1","5302","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2024","2-GWY-vpt-6.4.R","Flinders Street","1","397","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2028","2-GWY-vpt-6.4.R","Flinders Street","1","5300","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2030","2-GWY-vpt-6.4.R","Flinders Street","1","5297","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2032","2-GWY-vpt-6.1.R","Flinders Street","1","5252","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2034","2-GWY-vpt-6.4.R","Flinders Street","1","5312","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2036","2-GWY-vpt-6.1.R","Flinders Street","1","5242","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2038","2-GWY-vpt-6.4.R","Flinders Street","1","5315","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2040","2-GWY-vpt-6.1.R","Flinders Street","1","5251","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2042","2-GWY-vpt-6.4.R","Flinders Street","1","5294","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2044","2-GWY-vpt-6.1.R","Flinders Street","1","5259","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2046","2-GWY-vpt-6.4.R","Flinders Street","1","5311","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2048","2-GWY-vpt-6.1.R","Flinders Street","1","5246","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2050","2-GWY-vpt-6.4.R","Flinders Street","1","5305","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2052","2-GWY-vpt-6.5.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2054","2-GWY-vpt-6.4.R","Flinders Street","1","5286","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2056","2-GWY-vpt-6.1.R","Flinders Street","1","5243","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2058","2-GWY-vpt-6.4.R","Flinders Street","1","5289","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2060","2-GWY-vpt-6.5.R","Flinders Street","1","5369","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2062","2-GWY-vpt-6.4.R","Flinders Street","1","5295","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2064","2-GWY-vpt-6.1.R","Flinders Street","1","5258","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2066","2-GWY-vpt-6.4.R","Flinders Street","1","5287","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2068","2-GWY-vpt-6.1.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2070","2-GWY-vpt-6.4.R","Flinders Street","1","5313","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2072","2-GWY-vpt-6.1.R","Flinders Street","1","5255","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2074","2-GWY-vpt-6.4.R","Flinders Street","1","5303","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2076","2-GWY-vpt-6.7.R","Flinders Street","1","5384","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2078","2-GWY-vpt-6.2.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2080","2-GWY-vpt-6.7.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2082","2-GWY-vpt-6.3.R","Flinders Street","1","","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2084","2-GWY-vpt-6.7.R","Flinders Street","1","399","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2086","2-GWY-vpt-6.2.R","Flinders Street","1","5266","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2088","2-GWY-vpt-6.4.R","Flinders Street","1","404","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2090","2-GWY-vpt-6.4.R","Flinders Street","1","5317","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2092","2-GWY-vpt-6.4.R","Flinders Street","1","403","1"
"aus:vic:vic-02-GWY:","T3","02-GWY--6-T3-2094","2-GWY-vpt-6.4.R","Flinders Street","1","5320","1"
